id,vehicle_type,registration_number,capacity_kg,fuel_type,operating_cost_per_km,is_active
38ac4773-0f36-4b2e-9f11-f9f700d9dbd6,scooter,IND-4170,11.0,gasoline,4.09,True
7b946402-2d48-4a3b-a011-6e10fc1986df,scooter,IND-5700,20.0,electric,3.82,True
009b8598-1cce-4b16-8b66-a76f04ca7632,bike,IND-9935,17.0,none,7.41,True
a929f00d-b908-42bc-af74-0c694773c4ca,scooter,IND-5597,21.0,diesel,4.84,True
c433a352-a85d-4048-813a-2413aa3e3b06,scooter,IND-9760,12.0,electric,2.12,True
18ab5002-c41a-4c56-8e54-052a073532f5,bike,IND-6707,15.0,none,7.98,True
dc848e8d-14cd-416e-a4bf-639c740b5ee0,scooter,IND-8555,23.0,electric,5.41,True
ed088fe5-32c3-4c7a-869c-933d6c468337,bike,IND-6887,15.0,none,2.09,True
d917f12d-d5ef-4ede-a293-74ca68611532,bike,IND-8234,18.0,none,6.77,True
fec91563-47a2-4559-a92a-55e1f1def738,bike,IND-2310,23.0,none,7.92,True
e12d5b6a-11eb-4024-9092-4f189e9e9fa0,van,IND-8124,761.0,gasoline,2.3,True
7d2e4958-856c-4492-bd3b-114f9bfaf485,scooter,IND-6182,17.0,diesel,6.49,True
8f5f8bc0-29a9-4c6f-aa31-3a2a5124880f,scooter,IND-9138,25.0,electric,4.45,True
859eac2e-4d9b-4676-bf84-7c2f223097fa,bike,IND-6599,18.0,none,2.04,True
29fee2fc-eb5f-4d23-ad0a-256bd9920587,scooter,IND-9278,21.0,gasoline,4.12,True
1d1110e6-b39d-4e56-95f9-5d604a30eb10,scooter,IND-4890,19.0,gasoline,3.01,True
4d661a7f-1e3a-468d-b40e-39fa43effbf8,bike,IND-8665,17.0,none,6.69,True
f6d93404-7c8f-48de-a109-01405e5c2e06,bike,IND-7888,19.0,none,3.12,True
e8e3291f-9907-4c5c-ac79-41011ffde23c,bike,IND-5394,23.0,none,6.97,True
87af7da1-da5f-4753-baa8-33dfc20f3a86,scooter,IND-5840,11.0,diesel,3.13,True
d8217073-6ce4-48f6-a2b2-5e7f26e2083f,scooter,IND-8624,22.0,gasoline,3.16,True
a9e20adc-98c6-4443-bcc4-efb653b5fcbf,van,IND-1834,590.0,gasoline,4.67,True
4a37d842-2ba8-4cb6-8b9a-248a8f021bf1,bike,IND-7322,12.0,none,6.77,True
295297fd-8c20-40e2-a0c7-0f6d9f0d4dc0,van,IND-8249,678.0,gasoline,3.25,True
e72d6865-e978-4d45-89bf-a38eba203e02,bike,IND-6659,11.0,none,3.71,True
662363e1-f34b-4d08-86eb-5b519d20cac5,van,IND-3134,327.0,diesel,3.31,True
9adc861d-fb68-4442-8aa3-a1c3ebebc16e,scooter,IND-1245,25.0,gasoline,7.53,True
6474a852-4949-4502-8a05-a1acd3be4fc0,bike,IND-2773,14.0,none,4.51,True
45d734ad-0a20-4225-a18a-9c8e24f04f7d,bike,IND-7208,15.0,none,4.17,True
9b0939c7-fc77-4fee-8925-f07a2a183bd2,bike,IND-5787,15.0,none,4.47,True
206b92b6-792a-40bc-badb-995561b58679,bike,IND-7319,15.0,none,2.99,True
45d79153-7f02-4b7b-a541-e462bcade3ce,bike,IND-5441,21.0,none,7.36,True
f4ad424b-8e71-477d-903e-c4a4eae723f9,scooter,IND-9180,16.0,electric,4.43,True
9032d76c-a2f4-47c8-b1c7-fe5bad5a8b4f,scooter,IND-3264,15.0,diesel,4.26,True
cfce2fbc-9ec3-4e5e-a366-eb11f7e35c38,bike,IND-8181,20.0,none,3.36,True
c9698456-368f-4809-938f-4b1416029828,scooter,IND-6379,11.0,gasoline,4.37,True
32611cc5-e760-48d2-942c-6f519c6ce5bf,van,IND-1789,375.0,electric,4.89,True
a59fdf24-4768-4c7c-9fd9-e60eeeb75f2f,bike,IND-3033,18.0,none,5.98,True
6fac872d-c6f7-4610-b85a-588b8c6024c2,bike,IND-2084,15.0,none,2.66,True
3775b90f-affb-498a-a0df-40b9f75d8466,scooter,IND-1265,15.0,electric,4.17,True
08843bc6-8e84-495d-a280-1c31523fad2d,van,IND-1319,486.0,diesel,5.16,True
2aa58f92-abf5-4455-a92f-22fe67bd932a,bike,IND-7713,25.0,none,4.53,True
23a9743d-68d6-4d97-b4c0-79bfbb9be111,scooter,IND-9854,18.0,diesel,4.02,True
4e6ad63e-2730-4280-9434-834d2eac3876,scooter,IND-2575,14.0,electric,5.75,True
db0a4f28-6fb4-4563-9a3e-a2349a5d3995,scooter,IND-4869,14.0,electric,5.28,True
ae831690-d20a-4595-9ec9-1afbdf96ddcf,bike,IND-1523,15.0,none,6.02,True
23e1975b-601a-4351-872a-b3684e65bb8b,bike,IND-9871,19.0,none,2.11,True
b4543222-7337-4149-bb9c-61f93dee6375,bike,IND-1204,23.0,none,4.77,True
e8259018-e6c8-4ee1-b1e3-7a2359f65dbd,bike,IND-1846,22.0,none,7.73,True
821d9740-c681-49ab-8bf0-91c0c33b6422,bike,IND-4280,12.0,none,5.79,True
0c8b906a-aa12-4e88-8788-21a6e0e73f0c,scooter,IND-3875,25.0,gasoline,4.2,True
2663e9dc-88f3-42a8-b2fe-cf573b029fe3,bike,IND-4660,15.0,none,2.82,True
f3dec9ce-9b6e-4658-b75a-ebecee3c6d63,scooter,IND-5387,12.0,gasoline,2.53,True
77a18667-0844-4eef-80b9-09f1c8f54a3b,bike,IND-4771,24.0,none,6.74,True
964ad060-aca8-46a0-a2ac-8837d6bb287d,bike,IND-8036,17.0,none,3.59,True
20333cb8-2ed9-47c8-bfce-3bdcb73baab5,van,IND-1976,719.0,gasoline,4.08,True
e83e1596-436c-4502-9bba-a578ce34c684,van,IND-8665,617.0,gasoline,3.6,True
8a49b3eb-d1ff-4d61-951a-c3789c6b3d36,van,IND-2932,364.0,gasoline,7.22,True
5f4c3106-76c1-48d7-bb2a-5a356fabde40,scooter,IND-4732,14.0,gasoline,4.63,True
dee049de-2aba-4abf-a47e-a51cb023f4bb,scooter,IND-8031,21.0,electric,3.55,True
14352c4b-ddae-4bae-b79e-9f7ab73522ad,scooter,IND-9702,23.0,diesel,2.25,True
c09b901e-1805-4878-89d4-4e6ee75e44a4,bike,IND-5869,15.0,none,6.21,True
377afcc2-bdbf-40a5-b3d1-c8695675ed8f,bike,IND-7241,15.0,none,5.62,True
60377c1a-4701-4ad2-854c-fdeb27f8d9b5,scooter,IND-3286,20.0,gasoline,3.22,True
96c7ff0e-a5d9-4d79-a8db-217f7774cdff,van,IND-3732,301.0,gasoline,2.98,True
33f9409c-ae81-40b0-8eba-075a43b2e71c,van,IND-1588,739.0,diesel,7.74,True
bba3f8c3-b553-4a65-9f51-b0aabcbaf059,bike,IND-6537,19.0,none,5.78,True
e4f83cee-ccf5-4cb6-8ad3-c32052d3c076,scooter,IND-6728,17.0,electric,3.26,True
d5a5e147-ed8d-4894-8043-d2c79b0d9e62,bike,IND-7838,25.0,none,6.3,True
d301fe24-149b-4145-bad2-8705ec91db13,bike,IND-4230,21.0,none,5.49,True
f789ae3b-c6e3-4c68-83a7-937ac564eac9,scooter,IND-1050,16.0,electric,4.63,True
4010fdc2-9451-46fc-9181-7140a2a65986,bike,IND-8829,10.0,none,6.08,True
0b6c86a4-2a6d-4fd4-9ff2-d98ffa1db30e,scooter,IND-4634,24.0,gasoline,2.3,True
c1e4bc58-4d24-4f18-99e6-e42792cdc679,scooter,IND-6593,11.0,diesel,5.22,True
b99e17f6-f279-4bd3-a8e3-f305be56cd64,scooter,IND-5239,10.0,gasoline,2.82,True
7feed62f-b84e-4065-b64c-b72354abf729,scooter,IND-6015,16.0,gasoline,2.91,True
3dc49ec5-c911-4512-bb76-0b6d5c04fdf0,scooter,IND-7102,22.0,electric,4.71,True
533bccf4-5685-4033-8dab-7f2afe59a7d8,bike,IND-4649,20.0,none,5.43,True
af38699c-d2aa-4588-85fe-0f354a4e1dbb,van,IND-4998,638.0,diesel,5.88,True
94e531a9-154b-4945-b251-f3bddf0b8d81,scooter,IND-9022,12.0,electric,4.34,True
5e4e600c-9aad-4356-848c-afacdacb9449,bike,IND-5187,13.0,none,2.37,True
c4a9b900-2c92-4ff9-a9eb-92bc5a7846e8,scooter,IND-6828,23.0,electric,3.85,True
2f4c8c7c-8c72-4b33-9a70-d8fb0654e631,bike,IND-9993,25.0,none,2.8,True
10443a76-9c45-4a01-9b20-16ed779532f8,bike,IND-7414,10.0,none,7.3,True
9c156b6f-a107-4b5b-9a5b-67ef123135f0,scooter,IND-3045,21.0,diesel,2.68,True
08a86166-680e-44c0-ba97-3ed3c38519b4,scooter,IND-2793,22.0,electric,6.61,True
07481e4c-dd9c-4feb-9131-366800459d79,scooter,IND-8527,12.0,electric,7.91,True
17ff7512-94a6-4408-b1f6-ef7a2d283b84,bike,IND-5314,20.0,none,4.11,True
8db1edaa-c18a-40b2-9696-33fee750f2cd,scooter,IND-8306,25.0,diesel,7.18,True
05263756-ab78-4799-bc84-cd8c520a4b04,bike,IND-2480,16.0,none,5.32,True
4b0de715-9c9b-4fad-b268-891894fd51af,van,IND-5516,694.0,diesel,4.9,True
efb79181-4dcc-42c3-b651-b139f43f7fac,scooter,IND-9736,14.0,electric,7.7,True
bffa6de9-5e73-44a0-8c3f-b762274f23e7,bike,IND-1397,24.0,none,2.78,True
9d68b2d0-e07c-4799-a1ed-a19fa02bf26c,scooter,IND-4715,25.0,gasoline,2.92,True
af068b08-7494-474a-af14-1ce57688f15d,van,IND-6573,718.0,gasoline,4.34,True
7549b914-6796-4531-a7a6-328f44812e11,bike,IND-5042,20.0,none,4.37,True
f678cf76-c82c-42a7-8968-e3d1471effce,bike,IND-1781,19.0,none,7.45,True
ead2be33-6a8a-4918-adb9-653df4746850,scooter,IND-4944,11.0,diesel,4.53,True
48f4ac1f-52be-4478-8fde-b70afa5276c3,scooter,IND-7801,20.0,diesel,6.39,True
71c32c1c-0ba6-4fcc-8e7e-0d1b87ee36a1,scooter,IND-1301,19.0,electric,2.72,True
0ab1a439-3327-4d57-ba0e-60ea3525ab24,van,IND-1166,537.0,gasoline,2.29,True
a5a9949d-c5d0-4cb3-8776-66ab420c1202,bike,IND-8553,14.0,none,2.71,True
79a665a9-785b-4a51-adc6-aea5b9229986,bike,IND-2771,18.0,none,7.83,True
615ed23b-59a8-4fd9-bfdc-4a22753b5840,scooter,IND-5943,17.0,gasoline,7.1,True
b1a477c4-3999-4f00-84d6-c3688f39b8ce,scooter,IND-2684,17.0,electric,2.09,True
7a304db4-4894-4f9e-a1b8-ecb139b80ba1,scooter,IND-9021,19.0,diesel,7.72,True
69881420-9385-497a-81a7-f7a24d573baa,van,IND-5799,622.0,electric,7.64,True
6128fe72-affd-4b33-a196-b49cc6480cf3,scooter,IND-7995,24.0,gasoline,5.45,True
a78a409e-b450-4880-8833-a1e7b2d7f701,scooter,IND-7450,15.0,diesel,6.69,True
765ab08f-973b-4a49-940e-a42624dfff7b,scooter,IND-2835,11.0,gasoline,5.44,True
44395030-9c8d-4811-a1b5-a61739167c41,bike,IND-8223,14.0,none,2.45,True
54546d3a-affe-4987-823f-b11bedfda873,bike,IND-7229,16.0,none,4.43,True
78510459-9a39-4a6b-b273-2885b79b0f61,bike,IND-5955,18.0,none,6.17,True
844a33ea-0b51-4ea1-8178-701ff3d757a0,scooter,IND-2356,10.0,electric,2.73,True
3ed5df44-003c-459a-a3b7-204f30db4217,van,IND-5997,743.0,electric,5.77,True
6172e5e5-4384-46b5-9667-3432eaf7334a,scooter,IND-4952,23.0,gasoline,3.91,True
5754b001-760f-4cd0-836a-edf6075d7083,scooter,IND-6573,24.0,gasoline,3.83,True
db7b3d95-0492-42ec-8c66-f07fb2f9ec4a,scooter,IND-3623,14.0,gasoline,2.94,True
9d82e149-c9e7-4cb8-8da4-44c58836732b,bike,IND-1982,14.0,none,3.56,True
cae63163-1a1e-4626-8ee2-8d4b04464389,bike,IND-5777,24.0,none,2.03,True
3ef1a834-c18c-477b-9511-a4ea55a9a645,scooter,IND-2075,17.0,gasoline,4.69,True
ab2bec24-9ebc-4ed8-bf24-be7be81b891c,van,IND-9518,669.0,gasoline,4.94,True
6fd8c4b1-8a9b-4d7a-98fe-43f247550309,scooter,IND-2006,12.0,gasoline,6.15,True
9fcc6fad-6864-4961-b1c3-1e2f6506dd95,bike,IND-9485,22.0,none,6.2,True
8937b2d4-eba7-406a-8089-f4d5dd2d8858,scooter,IND-6003,14.0,diesel,5.41,True
45e31b87-be5c-4b5c-bb41-857e38d870be,scooter,IND-1514,20.0,diesel,7.06,True
4915c507-0c3a-4d61-9813-2b268ba2f8f8,van,IND-2488,405.0,gasoline,3.03,True
46acda9f-4a8e-44a8-bdb6-49512d10a4fe,scooter,IND-1689,10.0,diesel,3.39,True
ec71cdea-1713-4fdd-8281-8edf60e17928,bike,IND-3640,25.0,none,7.45,True
e966d216-c9e0-4e9c-b950-4602f549ef29,bike,IND-5851,15.0,none,6.61,True
7c713b72-ed4b-48fd-a447-c99a64e13962,bike,IND-8090,20.0,none,7.26,True
ed78886b-c562-4a2b-b871-9e1bfdef9afb,scooter,IND-4613,10.0,diesel,7.3,True
4f49b29b-8906-4e14-bda9-aaad972ded22,bike,IND-9055,16.0,none,2.84,True
c80e010b-b336-4523-8b38-a59aa86ff48e,van,IND-3796,670.0,gasoline,5.15,True
c8e6766a-cb6c-428f-8387-10ad1a08aebe,scooter,IND-4183,18.0,gasoline,2.84,True
98a58f77-abe0-48ee-9784-dc3b13dc919b,scooter,IND-1132,20.0,diesel,5.69,True
79dbcc4a-d13a-471d-942b-af95ab7eab29,van,IND-9146,762.0,gasoline,6.84,True
5d01d038-6056-465f-93ec-d156a9cd0904,van,IND-9222,391.0,electric,6.52,True
45b5ba5a-b463-49a4-84b5-335a329dcef2,van,IND-1983,782.0,gasoline,4.6,True
41c71bc1-da3d-498f-bdb9-5a1c5876b5cc,bike,IND-6238,13.0,none,3.91,True
592da800-b58f-4084-9721-88b78fd3d3a5,scooter,IND-7978,23.0,gasoline,4.0,True
d7eb70c2-ef58-4d92-aeb4-1312b7a5ba68,van,IND-6299,777.0,gasoline,7.24,True
6d8a4421-e5d1-406a-a83a-6bddabdc1bb8,scooter,IND-7340,13.0,diesel,5.6,True
f4bba6ae-88c8-4bd6-9b31-e2260f416fb0,bike,IND-9365,24.0,none,5.53,True
8eeb957b-33f8-41fa-979e-1c07d78f4334,bike,IND-8061,14.0,none,4.01,True
b25bbb49-cc5b-4696-af21-daed790075ea,bike,IND-3123,17.0,none,5.79,True
4b6cd1aa-91e5-4886-84f9-f524d73a3dc1,van,IND-7893,350.0,gasoline,7.1,True
2bb13040-ffbc-4a10-ac7a-2905e694ac9b,bike,IND-4475,15.0,none,4.52,True
1c915f8d-d23f-456d-abb5-38ade4aae4c7,bike,IND-7691,15.0,none,4.54,True
5022906d-456f-4c09-b0ad-c0e694863590,scooter,IND-7724,11.0,diesel,6.03,True
64135996-094e-4e7f-9525-7a0aab2915e3,bike,IND-7222,17.0,none,5.47,True
3e5d9648-3279-4f9b-8ebe-f10d3541764a,scooter,IND-7151,16.0,electric,5.56,True
8e604fd4-d538-41c4-8f12-50e1e873376d,scooter,IND-6937,19.0,gasoline,6.29,True
6d2a9e61-a759-421f-885b-c3691e25a800,bike,IND-6137,22.0,none,5.74,True
51a68251-4cc1-48f7-9f84-44db28f89bd2,scooter,IND-9182,22.0,gasoline,7.24,True
5454ba8c-f36c-4f20-a555-baf01f476f7e,scooter,IND-7847,15.0,diesel,3.73,True
84f116a1-4fa6-4d5b-9010-32818a99947e,van,IND-3104,459.0,diesel,6.59,True
213499f1-6189-41e9-bb0d-c93137214f09,bike,IND-1814,12.0,none,5.43,True
261d5f4e-e59e-4945-871d-f7ae4ce3493a,van,IND-9921,563.0,diesel,5.54,True
f34a41b5-4ac8-4fcf-bb02-52f97ebb53e6,scooter,IND-3990,17.0,diesel,4.92,True
26d1c8e4-3288-463f-8fe3-b35f94c61259,van,IND-4325,784.0,gasoline,5.94,True
9e8f7b0e-8f97-4e4b-b5dd-f90acfc16fa8,scooter,IND-4074,22.0,diesel,4.63,True
9aee08b6-3753-4eed-992f-e388520e7faa,scooter,IND-7128,15.0,diesel,7.52,True
f5228988-5134-4585-bb28-e9308d18f71e,van,IND-5140,678.0,electric,2.8,True
66d39764-8f06-4c48-b67e-2b383529b72e,van,IND-3504,434.0,gasoline,6.73,True
9f7a0bf3-6734-4bc0-9a23-d9260ecef0b1,scooter,IND-1392,19.0,gasoline,3.15,True
74b18b07-0b94-44a1-a9f6-91730ec3c23c,scooter,IND-9564,12.0,gasoline,4.1,True
ee955cbb-78fb-4899-9bca-f8013339e795,bike,IND-4923,21.0,none,6.05,True
bc1960df-1df0-42f0-aeda-4c7711971e21,scooter,IND-3432,24.0,gasoline,5.8,True
f4f69305-1b43-4030-a113-5eb94a17ab1f,van,IND-3970,349.0,electric,7.09,True
1222c086-4145-436a-9332-6e2014db51f7,scooter,IND-9313,11.0,diesel,3.42,True
cd076613-eb65-4dcd-8238-b1aea234ee21,bike,IND-8790,16.0,none,5.74,True
bab9b623-61c3-4a0f-9d60-a7858426eec5,scooter,IND-2281,10.0,electric,3.41,True
f302415c-3bfb-4269-8f41-5a3fc7011fad,scooter,IND-5394,25.0,electric,2.01,True
eb4b4d0e-06af-492a-891c-3e4243b1f355,bike,IND-1327,22.0,none,7.32,True
d72fb0cd-e93c-4b3e-bf6d-23177c1028d9,van,IND-6074,604.0,electric,3.3,True
71f652ae-515e-4d73-938c-7f739572c777,van,IND-5608,424.0,electric,3.53,True
2a5642e7-cbe7-490e-a4e4-eb2a211395bb,van,IND-6467,506.0,gasoline,2.19,True
74cc4978-6cf2-4b22-996e-e42b37268c07,van,IND-5145,641.0,gasoline,5.18,True
656d1c52-17d1-4d21-842d-b65720b21210,scooter,IND-1066,13.0,electric,4.06,True
1aea2ea9-7e23-47de-83b6-bb2808a38ff2,scooter,IND-1110,19.0,electric,5.31,True
dc5d8837-7a64-4844-8bf7-2c85a99eb419,scooter,IND-1672,20.0,gasoline,7.09,True
f687eb77-afb0-4b0e-b872-bca601cedd43,van,IND-8735,345.0,electric,3.21,True
b9fc25c7-e91b-46f1-8420-93746633034d,scooter,IND-7023,20.0,electric,6.95,True
1a32a603-ee29-4bd4-8dd9-f7311baf0111,scooter,IND-2638,24.0,electric,2.84,True
46d2b616-2631-40ff-9699-6926169b83c0,van,IND-9183,592.0,electric,5.53,True
2e242f5a-089f-47d6-9d0c-466006c8469f,van,IND-8783,511.0,diesel,5.02,True
c9659e7c-7806-4082-8aa8-fcd3d646fa48,scooter,IND-2213,18.0,diesel,5.29,True
3481dddd-22cf-478f-8ce2-23a3b27a084e,scooter,IND-4972,24.0,gasoline,3.7,True
37f723fa-6d83-40aa-9676-c19ed6ae9f3d,scooter,IND-5554,12.0,gasoline,5.92,True
04a818dc-085b-4291-8bf1-e14ba0b80651,bike,IND-9099,23.0,none,5.47,True
6e2b6dfe-1b76-491f-b0c6-c8e7bb9c44f6,scooter,IND-1713,25.0,electric,3.71,True
234c0366-89d5-49aa-a865-10c387dea914,bike,IND-8339,17.0,none,6.17,True
f60a53bb-cc19-4659-80b7-30789ffd5bb2,scooter,IND-1574,25.0,electric,5.9,True
5a9c6028-a77d-4b74-ba14-550e4580a7e5,scooter,IND-1925,12.0,diesel,2.92,True
9fb22675-358a-4b76-a44e-da79493827ae,bike,IND-4446,18.0,none,5.72,True
91482a79-c096-4f5e-abb6-8e89cae555d7,bike,IND-1401,18.0,none,6.29,True
56fb67ed-50cf-43d7-a3cb-08c578e320b1,scooter,IND-5888,22.0,diesel,5.45,True
3fe3b054-c00d-4f97-8c6b-ae789a9404e3,bike,IND-4576,18.0,none,4.17,True
f99ee644-aee6-4e08-aad6-e1dc3e599012,scooter,IND-3355,20.0,diesel,3.29,True
32353f12-297a-4b84-929d-04d1fe177596,van,IND-2569,597.0,gasoline,6.64,True
a0edae15-2c1b-4ac3-bf6f-06c233356024,scooter,IND-5159,12.0,gasoline,4.25,True
f637173b-e172-43b9-a12c-850948bafc2d,scooter,IND-9613,16.0,electric,6.13,True
158ba2a0-8c1d-47f9-8d58-b553220a6e9d,scooter,IND-3578,12.0,gasoline,6.83,True
f52a471a-c08e-41a2-adc4-1561017bbf5e,van,IND-9162,676.0,diesel,5.8,True
89918c95-5625-4551-bb94-5e419ab1bf98,bike,IND-7114,11.0,none,3.67,True
fe882cd0-badd-4a09-a31b-b402582a1fcb,scooter,IND-7948,12.0,diesel,2.7,True
87a4449f-687a-44d4-9971-d2ea4386eff3,bike,IND-3537,21.0,none,3.83,True
a058d948-2d79-4508-a9c5-262c5adf7a21,bike,IND-1641,19.0,none,4.5,True
3040af54-b85d-4976-8d8b-d78714b8c616,bike,IND-1746,14.0,none,6.33,True
2645f9e3-ea92-4161-9bcd-73def35eb406,van,IND-5331,566.0,diesel,3.12,True
bca643f7-7ceb-4e76-ac84-57812abbe058,bike,IND-6206,12.0,none,6.76,True
caa0aeaf-83fe-4ba3-9b01-a041c421c0b6,bike,IND-8099,19.0,none,4.9,True
0b1c7af2-0ef7-4b51-a2ad-5bea382e061a,bike,IND-1471,23.0,none,6.96,True
c6e4f1a8-769e-4ad1-a2bc-7173b9d99cc9,bike,IND-5172,15.0,none,3.7,True
92bff623-95be-48d8-9fc7-a1f20f8e6f2f,bike,IND-6583,16.0,none,6.15,True
2c69c983-6d52-4e25-a6a4-29f236f1676f,bike,IND-5532,25.0,none,2.01,True
aea060fa-4305-4f3d-94c7-9c293c94f00f,van,IND-4205,708.0,diesel,3.36,True
26eab4f6-d3f3-4d3c-9784-e0db66d631fd,scooter,IND-9822,11.0,electric,2.18,True
de13a51c-d25b-464a-a9eb-e960dd5b07d1,scooter,IND-3570,17.0,electric,7.75,True
3e0f1ad2-ee3c-4861-81ca-f8a102a6f7ea,scooter,IND-1282,14.0,electric,4.18,True
f960d26d-da23-425c-8290-28e1d09f1767,bike,IND-2138,20.0,none,5.56,True
d77579e8-71d4-4a63-9978-80079b7d6450,scooter,IND-9871,10.0,diesel,2.67,True
6c8808e7-7dd4-4e53-923a-bf1d2fbb2ff7,scooter,IND-2575,20.0,diesel,2.1,True
177988bc-0354-4a1e-be04-aaa01476cba6,van,IND-3643,525.0,gasoline,6.96,True
1f9520c4-591a-4fdd-b214-5ac86fc7db88,bike,IND-6743,22.0,none,7.6,True
08e6e1b1-e86b-491b-baf9-aa372e5252ba,bike,IND-6419,18.0,none,2.78,True
5f4d2e77-9bfd-4584-a982-ae7d61ce8dd6,scooter,IND-6067,18.0,electric,3.8,True
d45e3ea3-c8ab-4b30-ab82-8e8e661a62a9,scooter,IND-1088,19.0,diesel,7.37,True
eb62bc91-cd81-4630-b5b0-8c467822c62c,scooter,IND-3293,14.0,gasoline,7.11,True
038476c8-5e4b-41f8-a605-c1670446927d,scooter,IND-1332,15.0,gasoline,3.47,True
4a476744-9abc-452e-8c69-c2613753ae41,scooter,IND-1811,16.0,gasoline,6.01,True
44760577-e507-46b3-806d-8e8f23917521,bike,IND-7557,19.0,none,4.87,True
2e2efa1d-fc89-4679-9ed6-4a374fc35ce9,bike,IND-4628,22.0,none,2.01,True
1caa7ce4-726b-473d-8c24-ef27c545eaae,scooter,IND-2011,22.0,gasoline,5.83,True
6784c20f-09a1-478c-ae3a-ea5a65ab6fc2,scooter,IND-8784,20.0,gasoline,2.41,True
db7c58d6-b8d0-4952-b057-6c652ffd9602,scooter,IND-9485,19.0,gasoline,7.19,True
5769c39d-9585-4682-8152-b05732e9c997,van,IND-8135,700.0,diesel,7.88,True
f17f4302-97c7-4689-a7bc-d38e5ea4463d,scooter,IND-5852,12.0,gasoline,2.58,True
a2d01382-412f-4a3a-9aa5-5b7458836fea,scooter,IND-7313,16.0,diesel,7.32,True
0fa8a213-6a4a-4e5d-a160-30dfd27a0a10,scooter,IND-9777,17.0,diesel,5.47,True
8f6c51b2-112b-4a4d-a7cf-a4461c6f48f3,van,IND-4871,465.0,diesel,5.21,True
975d57cc-2c84-4123-9a48-f8acc34db2e4,bike,IND-1492,25.0,none,5.25,True
7241e659-f065-4d87-bfee-b0d28924b1f4,bike,IND-7777,13.0,none,7.99,True
a39d5b50-b9af-4557-97f8-572800fa2170,van,IND-5640,659.0,electric,5.47,True
9c1b73e8-2607-4f2c-8bed-12369db8a0b8,van,IND-6904,575.0,electric,3.12,True
613d230d-9402-48df-880a-e6c6991c4c9c,bike,IND-3392,22.0,none,3.64,True
e7f7fddd-62a1-479b-97fb-a6e99f44e996,scooter,IND-5006,18.0,gasoline,6.6,True
ae30d290-4d3e-486d-b280-aa019eb007e2,bike,IND-8808,19.0,none,7.55,True
af6437f4-e17f-4dcd-bd24-752ad2b2baec,van,IND-9539,744.0,electric,2.15,True
41b23c31-b42a-4b7d-aba1-c487187dd9dd,bike,IND-1823,16.0,none,3.18,True
ae12b8d4-fa38-4978-bc9f-63138f6d5e90,scooter,IND-6451,16.0,diesel,5.5,True
489f7c3c-5986-4bc9-820b-30696f583d24,scooter,IND-7252,18.0,gasoline,3.96,True
a14f7581-3bdf-44ba-a95e-085f8b384d25,van,IND-6732,485.0,diesel,6.14,True
0cc731c6-91f0-438c-967c-5f91998e22e9,scooter,IND-9220,24.0,diesel,7.2,True
7838178a-f046-4520-a002-055375ac96d9,bike,IND-1368,12.0,none,6.98,True
4b13aa94-625b-4adf-aa31-884813dbf4ec,scooter,IND-9904,14.0,gasoline,4.86,True
ec4ab2b1-479b-4af2-803b-8bb8d5051e31,bike,IND-3570,25.0,none,6.56,True
98ec0468-6a98-4179-aac2-47c1313952c2,bike,IND-6670,19.0,none,4.93,True
d6f57ab0-5bce-4be4-abeb-44f8557e36ff,bike,IND-6325,25.0,none,2.68,True
19f8a825-eb42-415d-bd35-54c81688d882,scooter,IND-8459,25.0,gasoline,5.98,True
cd4a1cf2-159a-425b-8ec9-7497479c3659,scooter,IND-5959,19.0,diesel,4.59,True
383ac546-ba18-4009-9f00-81b014cd209b,scooter,IND-2749,14.0,diesel,3.16,True
7a102601-01d4-4447-aa9f-6cdc27f965aa,scooter,IND-6588,11.0,gasoline,3.58,True
c1c875fa-5444-45fd-acfa-34daa925547d,scooter,IND-6616,12.0,gasoline,6.66,True
2141ffb0-aa28-409b-b716-0192489ab6a6,bike,IND-4688,16.0,none,3.68,True
9c9f38d3-1c66-40e0-823c-a9779295d6f1,scooter,IND-5873,19.0,gasoline,7.89,True
fe100d4d-04d8-48a8-a5b3-7fa8d474821f,bike,IND-9295,12.0,none,4.74,True
467d4435-20f8-4944-a0a8-7eb24c6c387d,van,IND-7692,412.0,diesel,6.78,True
c4bfd69a-4187-4c6c-8805-61e4e6108731,bike,IND-6932,24.0,none,6.92,True
2b70350e-ad1b-414c-bb41-fb255e5b2f90,scooter,IND-6069,16.0,electric,6.43,True
b00fddb1-24a8-4531-9872-3dd23a38fb57,bike,IND-4860,22.0,none,6.9,True
f70a3eda-93a8-46a6-974a-d595e6c0cd33,bike,IND-2204,15.0,none,7.77,True
c3c23bdd-590c-46f9-b9ce-83abee78f963,scooter,IND-5415,14.0,diesel,3.24,True
c6439f6d-b950-4b51-ae15-2e22f79ede40,scooter,IND-8729,22.0,electric,6.89,True
51dfd68e-2410-4fb5-8256-0f6588ee7b1f,scooter,IND-4853,11.0,gasoline,6.14,True
a0d390f9-cb98-42df-9ab5-a038c5209adf,bike,IND-7445,11.0,none,4.86,True
46a00e42-4359-437d-8e26-cb7d9b4bb54c,bike,IND-5943,19.0,none,2.19,True
3540cde8-e792-44cb-9272-97e01e2c1964,scooter,IND-7493,11.0,gasoline,4.88,True
e5ba7519-f8e1-48ff-921e-2b7fedbe3ac8,van,IND-1549,350.0,electric,2.11,True
